corpus_id;path;startLine;endLine
org.mockito.exceptions.base$MockitoException.filterStackTrace();org/mockito/exceptions/base/MockitoException.java;38;43
org.mockito.exceptions.base$MockitoException.MockitoException(String);org/mockito/exceptions/base/MockitoException.java;33;36
org.mockito.internal.configuration$GlobalConfiguration.cleansStackTrace();org/mockito/internal/configuration/GlobalConfiguration.java;58;60
org.mockito.internal.creation.cglib$ClassImposterizer.createProxyClass(Class<?>,Class<?>);org/mockito/internal/creation/cglib/ClassImposterizer.java;90;138
org.mockito.internal.handler$InvocationNotifierHandler.handle(Invocation);org/mockito/internal/handler/InvocationNotifierHandler.java;36;45
org.mockito.internal.invocation$InvocationsFinder.findInvocations(List<Invocation>,InvocationMatcher);org/mockito/internal/invocation/InvocationsFinder.java;19;21
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;47;57
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.deepStub(InvocationOnMock,GenericMetadataSupport);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;59;75
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.newDeepStubMock(GenericMetadataSupport,Object);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;77;94
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.withSettingsUsing(GenericMetadataSupport,MockCreationSettings);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;96;103
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.propagateSerializationSettings(MockSettings,MockCreationSettings);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;105;107
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.returnsDeepStubsAnswerUsing(GenericMetadataSupport);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;109;111
org.mockito.internal.stubbing.defaultanswers$ReturnsDeepStubs.recordDeepStubAnswer(Object,InvocationContainerImpl);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;113;116
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs$ReturnsDeepStubsSerializationFallback.ReturnsDeepStubsSerializationFallback(GenericMetadataSupport);org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java;128;130
org.mockito.internal.stubbing.defaultanswers$ReturnsSmartNulls.answer(InvocationOnMock);org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls.java;42;53
org.mockito.internal.util.reflection$GenericMaster.getGenericType(Field);org/mockito/internal/util/reflection/GenericMaster.java;14;32
org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.rawType();org/mockito/internal/util/reflection/GenericMetadataSupport.java;382;388
org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType.extractRawTypeOf(Type);org/mockito/internal/util/reflection/GenericMetadataSupport.java;390;408
