corpus_id;path;startLine;endLine
luigi.interface$ArgParseInterface.parse_task(self,cmdline_args,main_task_cls);luigi/interface.py;247;299
luigi.scheduler$CentralPlannerScheduler.add_task(self,worker,task_id,status,runnable,deps,new_deps,expl,resources,priority,family,module,params,assistant,**kwargs);luigi/scheduler.py;513;576
luigi.scheduler$CentralPlannerScheduler.get_work(self,worker,host,assistant,**kwargs);luigi/scheduler.py;634;720
luigi.task_register$Register.__get_reg(cls);luigi/task_register.py;128;152
luigi.task_register$Register.task_names(cls);luigi/task_register.py;154;159
luigi.task_register$Register.tasks_str(cls);luigi/task_register.py;161;166
luigi.task_register$Register.get_task_cls(cls,name);luigi/task_register.py;168;179
luigi.task_register$load_task(module,task_name,params_str);luigi/task_register.py;195;202
luigi.worker$Worker.add(self,task,multiprocess);luigi/worker.py;435;475
luigi.worker$Worker._add(self,task,is_complete);luigi/worker.py;477;541
