corpus_id;path;startLine;endLine
thefuck.conf$_DefaultRulesNames.__eq__(self,other);thefuck/conf.py;17;21
thefuck.corrector$load_rule(rule,settings);thefuck/corrector.py;7;17
thefuck.corrector$get_loaded_rules(rules,settings);thefuck/corrector.py;20;26
thefuck.corrector$get_rules(user_dir,settings);thefuck/corrector.py;29;36
thefuck.corrector$get_matched_rules(command,rules,settings);thefuck/corrector.py;39;53
thefuck.corrector$make_corrected_commands(command,rules,settings);thefuck/corrector.py;56;64
thefuck.corrector$get_corrected_commands(command,user_dir,settings);thefuck/corrector.py;67;71
thefuck.logs$debug(msg,settings);thefuck/logs.py;67;73
thefuck.main$fix_command();thefuck/main.py;87;103
thefuck.shells$Generic.get_history(self);thefuck/shells.py;60;70
thefuck.types$RulesNamesList.__contains__(self,item);thefuck/types.py;17;18
thefuck.types$Settings.__getattr__(self,item);thefuck/types.py;22;23
thefuck.types$Settings.update(self,**kwargs);thefuck/types.py;25;31
thefuck.types$SortedCorrectedCommandsSequence._get_first_two_unique(self);thefuck/types.py;49;60
thefuck.types$SortedCorrectedCommandsSequence._remove_duplicates(self,corrected_commands);thefuck/types.py;62;69
thefuck.types$SortedCorrectedCommandsSequence._realise(self);thefuck/types.py;71;79
thefuck.types$SortedCorrectedCommandsSequence.__getitem__(self,item);thefuck/types.py;81;84
thefuck.ui$read_actions();thefuck/ui.py;30;48
thefuck.ui$CommandSelector.__init__(self,commands);thefuck/ui.py;52;55
thefuck.utils$is_app(command,*app_names);thefuck/utils.py;133;140
