path,line,signature
com/google/javascript/rhino/jstype/ArrowType.java,177,"com.google.javascript.rhino.jstype$ArrowType.hasEqualParameters(ArrowType,boolean)"
com/google/javascript/rhino/jstype/ArrowType.java,187,"com.google.javascript.rhino.jstype$ArrowType.hasEqualParameters(ArrowType,boolean)"
com/google/javascript/rhino/jstype/ArrowType.java,204,"com.google.javascript.rhino.jstype$ArrowType.checkArrowEquivalenceHelper(ArrowType,boolean)"
com/google/javascript/rhino/jstype/ArrowType.java,206,"com.google.javascript.rhino.jstype$ArrowType.checkArrowEquivalenceHelper(ArrowType,boolean)"
com/google/javascript/rhino/jstype/ArrowType.java,209,"com.google.javascript.rhino.jstype$ArrowType.checkArrowEquivalenceHelper(ArrowType,boolean)"
com/google/javascript/rhino/jstype/FunctionType.java,890,"com.google.javascript.rhino.jstype$FunctionType.checkFunctionEquivalenceHelper(FunctionType,boolean)"
com/google/javascript/rhino/jstype/FunctionType.java,908,"com.google.javascript.rhino.jstype$FunctionType.checkFunctionEquivalenceHelper(FunctionType,boolean)"
com/google/javascript/rhino/jstype/FunctionType.java,918,com.google.javascript.rhino.jstype$FunctionType.hasEqualCallType(FunctionType)
com/google/javascript/rhino/jstype/JSType.java,492,com.google.javascript.rhino.jstype$JSType.isEquivalentTo(JSType)
com/google/javascript/rhino/jstype/JSType.java,500,com.google.javascript.rhino.jstype$JSType.isInvariant(JSType)
com/google/javascript/rhino/jstype/JSType.java,520,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,528,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,530,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,545,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,550,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,555,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,565,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,571,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,580,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,592,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/JSType.java,598,"com.google.javascript.rhino.jstype$JSType.checkEquivalenceHelper(JSType,boolean)"
com/google/javascript/rhino/jstype/RecordType.java,268,"com.google.javascript.rhino.jstype$RecordType.isSubtype(ObjectType,RecordType)"
com/google/javascript/rhino/jstype/RecordType.java,280,"com.google.javascript.rhino.jstype$RecordType.isSubtype(ObjectType,RecordType)"
