rank;signature;path;startLine;endLine;score
1;org.joda.time$Partial.Partial(DateTimeFieldType[],int[],Chronology);org/joda/time/Partial.java;178;251;1.0
2;org.joda.time.field$UnsupportedDurationField.compareTo(DurationField);org/joda/time/field/UnsupportedDurationField.java;221;231;0.3779644730092272
3;org.joda.time.DurationFieldType$StandardDurationFieldType.getField(Chronology);org/joda/time/DurationFieldType.java;281;313;0.31622776601683794
4;org.joda.time.chrono$GJEraDateTimeField.getMaximumValue();org/joda/time/chrono/GJEraDateTimeField.java;139;141;0.30151134457776363
4;org.joda.time.chrono$GJEraDateTimeField.getMinimumValue();org/joda/time/chrono/GJEraDateTimeField.java;135;137;0.30151134457776363
6;org.joda.time.DateTimeFieldType$StandardDateTimeFieldType.getField(Chronology);org/joda/time/DateTimeFieldType.java;478;533;0.20851441405707477
7;org.joda.time$Partial.Partial(DateTimeFieldType[],int[]);org/joda/time/Partial.java;164;176;0.11867816581938533
9;org.joda.time$Partial.getField(int,Chronology);org/joda/time/Partial.java;326;336;0.07980868844676221
10;org.joda.time$Partial.getChronology();org/joda/time/Partial.java;314;324;0.07881104062391006
11;org.joda.time$Partial.size();org/joda/time/Partial.java;305;312;0.07856742013183861
95;org.joda.time.chrono$AssembledChronology.setFields();org/joda/time/chrono/AssembledChronology.java;318;386;0.017215809995800364
