Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,9394,2176,700,0.000642
Agent4LR-M1R1-M1R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,9394,2176,700,0.001043
Agent4LR-M1R1-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,9394,2176,890,0.001423
Agent4LR-M1R1-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,9394,2176,1296,0.002235
Agent4LR-M1R1-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,9394,2176,700,0.003049
Agent4LR-M1R1-M2R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,18654,0,816,0.004857
Agent4LR-M1R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,18654,0,816,0.005380
Agent4LR-M1R1-M2R2-M1R1,1.0,1.0,1,1,1,1,1,0.0,4583,2176,732,0.001056
Agent4LR-M1R1-M2R3-M1R1,1.0,1.0,1,1,1,1,1,0.0,6552,2176,1509,0.003041
Agent4LR-M1R1-M3R1-M1R1,1.0,1.0,1,1,1,1,1,0.0,12259,5376,750,0.008523
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,12259,5376,750,0.011282
Agent4LR-M2R1-M1R1-M1R1,2.0,2.0,0,1,1,1,1,0.0625,3847,0,372,0.000905
Agent4LR-M2R1-M1R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,3847,0,372,0.001204
Agent4LR-M2R1-M2R1-M1R1,5.0,5.0,0,0,0,0,1,0.25,14486,0,588,0.004343
Agent4LR-M2R1-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,14486,0,588,0.004797
Agent4LR-M2R1-M2R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,14486,0,850,0.005321
Agent4LR-M2R1-M2R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,14486,0,1254,0.006130
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,14486,0,588,0.007071
Agent4LR-M2R1-M2R2-M2R1,1.0,1.0,1,1,1,1,1,0.0,7203,0,753,0.003307
Agent4LR-M2R1-M2R3-M2R1,1.0,1.0,1,1,1,1,1,0.0,7203,0,1054,0.003909
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,8614,0,494,0.010889
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8614,0,494,0.012889
Agent4LR-M2R2-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.25,4600,0,413,0.000989
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,4600,0,727,0.001909
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,4600,0,1426,0.003307
Agent4LR-M2R2-M1R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,4600,0,413,0.002742
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,13306,0,593,0.004513
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,6423,0,786,0.003178
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,6423,0,1291,0.004188
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,6423,0,578,0.004529
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,10744,2560,572,0.013300
Agent4LR-M2R3-M1R1-M1R1,11.5,11.5,0,0,0,0,0,0.65625,11487,3200,1553,0.003282
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,16355,1408,1639,0.007050
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,10248,0,3017,0.008596
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8309,2432,1509,0.011514
Agent4LR-M3R1-M1R1-M1R1,5.0,5.0,0,0,0,0,1,0.25,4828,0,713,0.007047
Agent4LR-M3R1-M1R1-M3R1,3.0,3.0,0,0,1,1,1,0.125,4828,0,713,0.009236
Agent4LR-M3R1-M2R1-M2R1,3.0,3.0,0,0,1,1,1,0.125,8838,0,771,0.009186
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8838,1280,771,0.009996
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,8838,1792,912,0.009702
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,8838,1792,1293,0.010464
Agent4LR-M3R1-M3R1-M1R1,5.0,5.0,0,0,0,0,1,0.25,8838,5120,785,0.011676
Agent4LR-M3R1-M3R1-M2R1,2.0,2.0,0,1,1,1,1,0.0625,8838,3968,785,0.012183
Agent4LR-M3R1-M3R1-M2R2,3.0,3.0,0,0,1,1,1,0.125,8838,3968,901,0.012415
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,8838,3968,1538,0.013690
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,8838,3968,785,0.014433
