corpus_id;path;startLine;endLine
org.jfree.data.general$Series.clone();org/jfree/data/general/Series.java;224;248
org.jfree.data.time$DynamicTimeSeriesCollection.getSeriesCount();org/jfree/data/time/DynamicTimeSeriesCollection.java;469;476
org.jfree.data.time$DynamicTimeSeriesCollection.getX(int,int);org/jfree/data/time/DynamicTimeSeriesCollection.java;738;741
org.jfree.data.time$TimeSeries.getMinY();org/jfree/data/time/TimeSeries.java;333;346
org.jfree.data.time$TimeSeries.getMaxY();org/jfree/data/time/TimeSeries.java;348;361
org.jfree.data.time$TimeSeries.add(TimeSeriesDataItem);org/jfree/data/time/TimeSeries.java;556;565
org.jfree.data.time$TimeSeries.add(RegularTimePeriod,double);org/jfree/data/time/TimeSeries.java;644;654
org.jfree.data.time$TimeSeries.add(RegularTimePeriod,double,boolean);org/jfree/data/time/TimeSeries.java;656;668
org.jfree.data.time$TimeSeries.add(RegularTimePeriod,Number);org/jfree/data/time/TimeSeries.java;670;681
org.jfree.data.time$TimeSeries.add(RegularTimePeriod,Number,boolean);org/jfree/data/time/TimeSeries.java;683;695
org.jfree.data.time$TimeSeries.createCopy(int,int);org/jfree/data/time/TimeSeries.java;1036;1072
org.jfree.data.time$TimeSeries.minIgnoreNaN(double,double);org/jfree/data/time/TimeSeries.java;1255;1276
org.jfree.data.time$TimeSeriesDataItem.TimeSeriesDataItem(RegularTimePeriod,double);org/jfree/data/time/TimeSeriesDataItem.java;114;122
org.jfree.data.time$Year.getYear();org/jfree/data/time/Year.java;165;172
org.jfree.data.time$Year.getSerialIndex();org/jfree/data/time/Year.java;245;254
org.jfree.data.time$Year.getFirstMillisecond(Calendar);org/jfree/data/time/Year.java;256;273
org.jfree.data.time$Year.compareTo(Object);org/jfree/data/time/Year.java;332;369
org.jfree.data.time$Year.Year(int);org/jfree/data/time/Year.java;109;121
