corpus_id;path;startLine;endLine
org.apache.commons.lang3$ArrayUtils.indexOf(Object[],Object);org/apache/commons/lang3/ArrayUtils.java;1616;1628
org.apache.commons.lang3$ArrayUtils.indexOf(Object[],Object,int);org/apache/commons/lang3/ArrayUtils.java;1630;1665
org.apache.commons.lang3$ArrayUtils.contains(Object[],Object);org/apache/commons/lang3/ArrayUtils.java;1720;1731
org.apache.commons.lang3$ClassUtils.getClass(String,boolean);org/apache/commons/lang3/ClassUtils.java;793;808
org.apache.commons.lang3$StringUtils.getLevenshteinDistance(String,String);org/apache/commons/lang3/StringUtils.java;5791;5900
org.apache.commons.lang3.builder$HashCodeBuilder.getRegistry();org/apache/commons/lang3/builder/HashCodeBuilder.java;128;138
org.apache.commons.lang3.builder$HashCodeBuilder.isRegistered(Object);org/apache/commons/lang3/builder/HashCodeBuilder.java;140;153
org.apache.commons.lang3.builder$HashCodeBuilder.reflectionAppend(Object,Class<?>,HashCodeBuilder,boolean,String[]);org/apache/commons/lang3/builder/HashCodeBuilder.java;155;198
org.apache.commons.lang3.builder$HashCodeBuilder.reflectionHashCode(int,int,T,boolean,Class<? super T>,String[]);org/apache/commons/lang3/builder/HashCodeBuilder.java;308;367
org.apache.commons.lang3.builder$HashCodeBuilder.reflectionHashCode(Object);org/apache/commons/lang3/builder/HashCodeBuilder.java;369;401
org.apache.commons.lang3.builder$HashCodeBuilder.register(Object);org/apache/commons/lang3/builder/HashCodeBuilder.java;513;523
org.apache.commons.lang3.builder$HashCodeBuilder.unregister(Object);org/apache/commons/lang3/builder/HashCodeBuilder.java;525;539
org.apache.commons.lang3.builder$ToStringStyle.append(StringBuffer,String,Object,Boolean);org/apache/commons/lang3/builder/ToStringStyle.java;416;438
org.apache.commons.lang3.builder$ToStringStyle.append(StringBuffer,String,long[],Boolean);org/apache/commons/lang3/builder/ToStringStyle.java;946;970
org.apache.commons.lang3.builder$ToStringStyle.append(StringBuffer,String,int[],Boolean);org/apache/commons/lang3/builder/ToStringStyle.java;1007;1031
org.apache.commons.lang3.builder$ToStringStyle.append(StringBuffer,String,short[],Boolean);org/apache/commons/lang3/builder/ToStringStyle.java;1068;1092
org.apache.commons.lang3.builder$ToStringStyle.append(StringBuffer,String,double[],Boolean);org/apache/commons/lang3/builder/ToStringStyle.java;1251;1275
org.apache.commons.lang3.concurrent$BackgroundInitializer.createExecutor();org/apache/commons/lang3/concurrent/BackgroundInitializer.java;291;299
org.apache.commons.lang3.time$DateUtils.modify(Calendar,int,int);org/apache/commons/lang3/time/DateUtils.java;913;1057
org.apache.commons.lang3.time.FastDateFormat$TimeZoneDisplayKey.hashCode();org/apache/commons/lang3/time/FastDateFormat.java;1668;1674
