corpus_id;path;startLine;endLine
matplotlib.axes._axes$Axes.plot(self,*args,scalex,scaley,data,**kwargs);matplotlib/axes/_axes.py;1510;1747
matplotlib.axes._axes$Axes.scatter(self,x,y,s,c,marker,cmap,norm,vmin,vmax,alpha,linewidths,verts,edgecolors,plotnonfinite,**kwargs);matplotlib/axes/_axes.py;4313;4521
matplotlib.axes._base$_axis_method_wrapper.__set_name__(self,owner,name);matplotlib/axes/_base.py;56;85
matplotlib.axes._base$_process_plot_var_args.__call__(self,*args,data,**kwargs);matplotlib/axes/_base.py;209;273
matplotlib.axes._base$_AxesBase.clear(self);matplotlib/axes/_base.py;1180;1182
matplotlib.axes._base$_AxesBase.get_facecolor(self);matplotlib/axes/_base.py;1184;1186
matplotlib.axes._base$_AxesBase._sci(self,im);matplotlib/axes/_base.py;1853;1867
matplotlib.axes._base$_AxesBase.start_pan(self,x,y,button);matplotlib/axes/_base.py;3936;3957
matplotlib.cbook$safe_masked_invalid(x,copy);matplotlib/cbook/__init__.py;681;692
matplotlib.collections$PathCollection.legend_elements(self,prop,num,fmt,func,**kwargs);matplotlib/collections.py;915;1041
matplotlib.colors$_to_rgba_no_colorcycle(c,alpha);matplotlib/colors.py;181;262
matplotlib.markers$MarkerStyle._recache(self);matplotlib/markers.py;225;239
matplotlib.pyplot$scatter(x,y,s,c,marker,cmap,norm,vmin,vmax,alpha,linewidths,verts,edgecolors,plotnonfinite,data,**kwargs);matplotlib/pyplot.py;2787;2800
mpl_toolkits.mplot3d.axes3d$Axes3D.scatter(self,xs,ys,zs,zdir,s,c,depthshade,*args,**kwargs);mpl_toolkits/mplot3d/axes3d.py;2113;2180
