rank;signature;path;startLine;endLine;score
1;matplotlib.artist$Artist.set_url(self,url);matplotlib/artist.py;570;578;0.5206086328483118
1;matplotlib.axes._axes$Axes.imshow(self,X,cmap,norm,aspect,interpolation,alpha,vmin,vmax,origin,extent,shape,filternorm,filterrad,imlim,resample,url,**kwargs);matplotlib/axes/_axes.py;5421;5631;0.5206086328483118
1;matplotlib.axes._base$_AxesBase._set_artist_props(self,a);matplotlib/axes/_base.py;903;911;0.5206086328483118
1;matplotlib.axes._base$_AxesBase.add_image(self,image);matplotlib/axes/_base.py;1826;1836;0.5206086328483118
1;matplotlib.axes._base$_AxesBase.set_xlim(self,left,right,emit,auto,xmin,xmax);matplotlib/axes/_base.py;3093;3225;0.5206086328483118
19;matplotlib.transforms$nonsingular(vmin,vmax,expander,tiny,increasing);matplotlib/transforms.py;2779;2830;0.48780487804878053
26;matplotlib.colorbar$ColorbarBase._process_values(self,b);matplotlib/colorbar.py;901;984;0.3372139979314681
27;matplotlib.colorbar$Colorbar.__init__(self,ax,mappable,**kw);matplotlib/colorbar.py;1198;1226;0.3278688524590164
480;matplotlib.backends.backend_agg$FigureCanvasAgg.print_png(self,filename_or_obj,*args,metadata,pil_kwargs,**kwargs);matplotlib/backends/backend_agg.py;454;537;0.0
480;matplotlib.colorbar$_ColorbarAutoLocator.tick_values(self,vmin,vmax);matplotlib/colorbar.py;241;249;0.0
480;matplotlib.colorbar$_ColorbarLogLocator.tick_values(self,vmin,vmax);matplotlib/colorbar.py;301;310;0.0
