corpus_id;path;startLine;endLine
org.jsoup.helper$Validate.notNull(Object);org/jsoup/helper/Validate.java;10;17
org.jsoup.helper$Validate.notEmpty(String);org/jsoup/helper/Validate.java;86;93
org.jsoup.nodes$Document.Document(String);org/jsoup/nodes/Document.java;20;28
org.jsoup.nodes.Document$OutputSettings.OutputSettings();org/jsoup/nodes/Document.java;214;214
org.jsoup.nodes$Element.Element(Tag,String,Attributes);org/jsoup/nodes/Element.java;28;42
org.jsoup.nodes$Element.Element(Tag,String);org/jsoup/nodes/Element.java;44;54
org.jsoup.nodes$Node.Node(String,Attributes);org/jsoup/nodes/Node.java;26;38
org.jsoup.parser$CharacterReader.pos();org/jsoup/parser/CharacterReader.java;24;26
org.jsoup.parser$HtmlTreeBuilder.insert(String);org/jsoup/parser/HtmlTreeBuilder.java;158;162
org.jsoup.parser$HtmlTreeBuilder.isSpecial(Element);org/jsoup/parser/HtmlTreeBuilder.java;517;529
org.jsoup.parser$HtmlTreeBuilderState.process(Token,HtmlTreeBuilder);org/jsoup/parser/HtmlTreeBuilderState.java;15;35
org.jsoup.parser$Parser.parse(String,String);org/jsoup/parser/Parser.java;80;91
org.jsoup.parser$Tag.valueOf(String);org/jsoup/parser/Tag.java;38;61
org.jsoup.parser$Tag.register(Tag);org/jsoup/parser/Tag.java;256;261
org.jsoup.parser$Tag.Tag(String);org/jsoup/parser/Tag.java;25;27
org.jsoup.parser$Tokeniser.emit(String);org/jsoup/parser/Tokeniser.java;73;77
org.jsoup.parser$TokeniserState.read(Tokeniser,CharacterReader);org/jsoup/parser/TokeniserState.java;9;29
org.jsoup.safety$Whitelist.relaxed();org/jsoup/safety/Whitelist.java;123;160
org.jsoup.select.Evaluator$IndexLessThan.toString();org/jsoup/select/Evaluator.java;309;312
org.jsoup.select$QueryParser.findElements();org/jsoup/select/QueryParser.java;140;172
