rank;signature;path;startLine;endLine;score
1;keras.engine.training$Model.compile(self,optimizer,loss,metrics,loss_weights,sample_weight_mode,weighted_metrics,target_tensors,**kwargs);keras/engine/training.py;37;473;1.0
2;keras.activations$get(identifier);keras/activations.py;185;213;0.9994174191669094
3;keras.backend$backend();keras/backend/__init__.py;111;124;0.9993591610836003
4;keras.backend.common$normalize_data_format(value);keras/backend/common.py;150;178;0.9993300320419458
5;keras.backend.tensorflow_backend$dot(x,y);keras/backend/tensorflow_backend.py;1032;1099;0.9992426449169822
27;keras.backend.tensorflow_backend$Function.__call__(self,inputs);keras/backend/tensorflow_backend.py;2874;2901;0.9958345470434022
142;keras.engine.training_utils$weighted_masked_objective(fn);keras/engine/training_utils.py;375;425;0.9620739877658026
289;keras.activations$linear(x);keras/activations.py;167;170;0.7914943198368773
688;keras.backend.tensorflow_backend$rnn(step_function,inputs,initial_states,go_backwards,mask,constants,unroll,input_length);keras/backend/tensorflow_backend.py;2961;3209;0.675910282551704
778;keras.backend.theano_backend$rnn(step_function,inputs,initial_states,go_backwards,mask,constants,unroll,input_length);keras/backend/theano_backend.py;1446;1652;0.6190795222837169
1025;keras.engine.input_layer$InputLayer.get_config(self);keras/engine/input_layer.py;106;111;0.5061462277891058
1044;keras.engine.network$Network.call(self,inputs,mask);keras/engine/network.py;536;565;0.4925138362947859
1071;keras.engine.training$Model.fit(self,x,y,batch_size,epochs,verbose,callbacks,validation_split,validation_data,shuffle,class_weight,sample_weight,initial_epoch,steps_per_epoch,validation_steps,**kwargs);keras/engine/training.py;826;1040;0.4532187591028255
1075;keras.engine.training$Model.predict_on_batch(self,x);keras/engine/training.py;1260;1276;0.4474220798135741
1195;keras.layers.convolutional$_Conv.call(self,inputs);keras/layers/convolutional.py;155;189;0.32924555782114767
1247;keras.layers.convolutional_recurrent$ConvRNN2D.build(self,input_shape);keras/layers/convolutional_recurrent.py;190;240;0.296533644043111
1489;keras.layers.recurrent$RNN.call(self,inputs,mask,training,initial_state,constants);keras/layers/recurrent.py;577;672;0.16693853772210895
