rank;signature;path;startLine;endLine;score
1;youtube_dl.utils$parse_dfxp_time_expr(time_expr);youtube_dl/utils.py;1977;1987;1.0
2;youtube_dl.utils$intlist_to_bytes(xs);youtube_dl/utils.py;1152;1155;0.9998770678936462
3;youtube_dl.utils$get_filesystem_encoding();youtube_dl/utils.py;1254;1256;0.9998419444346879
4;youtube_dl.utils$shell_quote(args);youtube_dl/utils.py;1259;1267;0.9998068209757297
5;youtube_dl.utils$smuggle_url(url,data);youtube_dl/utils.py;1270;1275;0.999701450598855
15;youtube_dl.utils$parse_duration(s);youtube_dl/utils.py;1463;1506;0.9987882406659407
57;youtube_dl.utils$DateRange.__init__(self,start,end);youtube_dl/utils.py;1008;1019;0.9932914193389765
58;youtube_dl.utils$DateRange.__contains__(self,date);youtube_dl/utils.py;1026;1030;0.9931684872326226
59;youtube_dl.utils$ExtractorError.__init__(self,msg,tb,expected,cause,video_id);youtube_dl/utils.py;539;557;0.9931158020441853
60;youtube_dl.utils$InAdvancePagedList.__init__(self,pagefunc,pagecount,pagesize);youtube_dl/utils.py;1610;1613;0.9929753082083523
99;youtube_dl$_real_main(argv);youtube_dl/__init__.py;47;405;0.976555091145376
171;youtube_dl.cache$Cache.__init__(self,ydl);youtube_dl/cache.py;16;17;0.9399037617224544
281;youtube_dl.downloader.http$HttpFD.real_download(self,filename,info_dict);youtube_dl/downloader/http.py;20;251;0.916107618278248
684;youtube_dl.extractor.generic$GenericIE._real_extract(self,url);youtube_dl/extractor/generic.py;1155;1935;0.6656422324470513
1494;youtube_dl.options$parseOpts(overrideArguments);youtube_dl/options.py;22;801;0.06489059042534509
1560;youtube_dl.update$update_self(to_screen,verbose,opener);youtube_dl/update.py;47;190;0.027677285659091708
