Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,7620,1408,719,0.000599
Agent4LR-M1R1-M1R1-M2R1,5.0,5.0,0,0,0,0,1,0.21052631578947367,7620,1408,719,0.001029
Agent4LR-M1R1-M1R1-M2R2,13.0,13.0,0,0,0,0,0,0.631578947368421,7620,1408,837,0.001265
Agent4LR-M1R1-M1R1-M2R3,13.0,13.0,0,0,0,0,0,0.631578947368421,7620,1408,1111,0.001813
Agent4LR-M1R1-M1R1-M3R1,13.0,13.0,0,0,0,0,0,0.631578947368421,7620,1408,719,0.003180
Agent4LR-M1R1-M2R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,24596,3328,887,0.005430
Agent4LR-M1R1-M2R1-M2R1,13.0,13.0,0,0,0,0,0,0.631578947368421,24596,3328,887,0.006043
Agent4LR-M1R1-M2R2-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,27510,15232,1175,0.004228
Agent4LR-M1R1-M2R3-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,10434,0,2793,0.006528
Agent4LR-M1R1-M3R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,26136,16896,985,0.014404
Agent4LR-M1R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26136,15232,985,0.018594
Agent4LR-M2R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,6233,1536,850,0.001952
Agent4LR-M2R1-M1R1-M2R1,5.0,5.0,0,0,0,0,1,0.21052631578947367,6233,1536,850,0.002394
Agent4LR-M2R1-M2R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,29037,3456,1026,0.007788
Agent4LR-M2R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,29037,3456,1026,0.008534
Agent4LR-M2R1-M2R1-M2R2,5.0,5.0,0,0,0,0,1,0.21052631578947367,29037,3456,1391,0.009264
Agent4LR-M2R1-M2R1-M2R3,5.0,5.0,0,0,0,0,1,0.21052631578947367,29037,3456,1692,0.009866
Agent4LR-M2R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,29037,3456,1026,0.012263
Agent4LR-M2R1-M2R2-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,27972,9984,1074,0.006895
Agent4LR-M2R1-M2R3-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,20897,4992,2344,0.008789
Agent4LR-M2R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,16503,8960,994,0.012220
Agent4LR-M2R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,16503,7296,1008,0.015619
Agent4LR-M2R2-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,28944,8832,1936,0.004578
Agent4LR-M2R2-M1R1-M2R2,1.0,1.0,1,1,1,1,1,0.0,28944,8832,2148,0.005699
Agent4LR-M2R2-M1R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,28944,8832,2575,0.006553
Agent4LR-M2R2-M1R1-M3R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,28944,8832,1936,0.008757
Agent4LR-M2R2-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,19486,1792,1810,0.008088
Agent4LR-M2R2-M2R2-M2R2,1.0,1.0,1,1,1,1,1,0.0,19486,5120,2291,0.008301
Agent4LR-M2R2-M2R2-M2R3,1.0,1.0,1,1,1,1,1,0.0,19486,5120,3160,0.010039
Agent4LR-M2R2-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,19486,6912,2115,0.009442
Agent4LR-M2R2-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,22219,13568,1916,0.017700
Agent4LR-M2R3-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,25127,14592,3160,0.006552
Agent4LR-M2R3-M2R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,29591,0,3160,0.013718
Agent4LR-M2R3-M2R3-M2R3,1.0,1.0,1,1,1,1,1,0.0,22992,4992,9502,0.023629
Agent4LR-M2R3-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17306,7680,3119,0.020413
Agent4LR-M3R1-M1R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,5780,1408,713,0.007313
Agent4LR-M3R1-M1R1-M3R1,13.0,13.0,0,0,0,0,0,0.631578947368421,5780,1408,713,0.009785
Agent4LR-M3R1-M2R1-M2R1,2.0,2.0,0,1,1,1,1,0.05263157894736842,26983,1664,884,0.013813
Agent4LR-M3R1-M2R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,26983,3072,884,0.015789
Agent4LR-M3R1-M2R2-M3R1,1.0,1.0,1,1,1,1,1,0.0,19806,8192,1319,0.013213
Agent4LR-M3R1-M2R3-M3R1,1.0,1.0,1,1,1,1,1,0.0,26197,12544,5608,0.022716
Agent4LR-M3R1-M3R1-M1R1,13.0,13.0,0,0,0,0,0,0.631578947368421,17390,8064,893,0.019397
Agent4LR-M3R1-M3R1-M2R1,1.0,1.0,1,1,1,1,1,0.0,17390,6656,893,0.020085
Agent4LR-M3R1-M3R1-M2R2,2.0,2.0,0,1,1,1,1,0.05263157894736842,17390,6656,1074,0.020448
Agent4LR-M3R1-M3R1-M2R3,1.0,1.0,1,1,1,1,1,0.0,17390,6656,1920,0.022139
Agent4LR-M3R1-M3R1-M3R1,1.0,1.0,1,1,1,1,1,0.0,17390,6656,893,0.023179
