Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,,,0,0,0,0,0,,14398,3456,1093,0.000986
Agent4LR-M1R1-M1R1-M2R1,,,0,0,0,0,0,,14398,3456,1093,0.001889
Agent4LR-M1R1-M1R1-M2R2,,,0,0,0,0,0,,14398,3456,1206,0.002115
Agent4LR-M1R1-M1R1-M2R3,,,0,0,0,0,0,,14398,3456,1755,0.003213
Agent4LR-M1R1-M1R1-M3R1,,,0,0,0,0,0,,14398,3456,1093,0.006402
Agent4LR-M1R1-M2R1-M1R1,,,0,0,0,0,0,,57419,25344,1261,0.007588
Agent4LR-M1R1-M2R1-M2R1,,,0,0,0,0,0,,57419,28032,1261,0.008494
Agent4LR-M1R1-M2R2-M1R1,,,0,0,0,0,0,,47185,18944,1502,0.007180
Agent4LR-M1R1-M2R3-M1R1,,,0,0,0,0,0,,35356,15872,2271,0.006511
Agent4LR-M1R1-M3R1-M1R1,,,0,0,0,0,0,,48566,0,1296,0.053311
Agent4LR-M1R1-M3R1-M3R1,,,0,0,0,0,0,,48566,0,1296,0.061212
Agent4LR-M2R1-M1R1-M1R1,,,0,0,0,0,0,,11812,4864,217,0.001133
Agent4LR-M2R1-M1R1-M2R1,,,0,0,0,0,0,,11812,4096,203,0.001582
Agent4LR-M2R1-M2R1-M1R1,,,0,0,0,0,0,,56178,18432,435,0.009411
Agent4LR-M2R1-M2R1-M2R1,,,0,0,0,0,0,,56178,18432,435,0.010767
Agent4LR-M2R1-M2R1-M2R2,,,0,0,0,0,0,,56178,18432,749,0.011395
Agent4LR-M2R1-M2R1-M2R3,,,0,0,0,0,0,,56178,18432,1542,0.012981
Agent4LR-M2R1-M2R1-M3R1,,,0,0,0,0,0,,56178,18432,435,0.017548
Agent4LR-M2R1-M2R2-M2R1,,,0,0,0,0,0,,42606,14080,1223,0.009929
Agent4LR-M2R1-M2R3-M2R1,,,0,0,0,0,0,,48503,23424,3171,0.013197
Agent4LR-M2R1-M3R1-M2R1,,,0,0,0,0,0,,39693,11520,447,0.033591
Agent4LR-M2R1-M3R1-M3R1,,,0,0,0,0,0,,39693,9856,447,0.039514
Agent4LR-M2R2-M1R1-M1R1,,,0,0,0,0,0,,25303,2432,430,0.002201
Agent4LR-M2R2-M2R1-M2R1,,,0,0,0,0,0,,42932,15488,494,0.008236
Agent4LR-M2R2-M2R2-M2R2,,,0,0,0,0,0,,41358,18944,1423,0.008923
Agent4LR-M2R2-M3R1-M3R1,,,0,0,0,0,0,,36083,7296,515,0.037626
Agent4LR-M2R3-M1R1-M1R1,,,0,0,0,0,0,,20190,9856,666,0.002110
Agent4LR-M2R3-M2R1-M2R1,,,0,0,0,0,0,,50819,15744,776,0.010714
Agent4LR-M2R3-M2R3-M2R3,,,0,0,0,0,0,,41091,16640,4337,0.015203
Agent4LR-M2R3-M3R1-M3R1,,,0,0,0,0,0,,30534,7296,767,0.031018
Agent4LR-M3R1-M1R1-M1R1,,,0,0,0,0,0,,23295,5632,950,0.011792
Agent4LR-M3R1-M1R1-M3R1,,,0,0,0,0,0,,23295,5632,950,0.017694
Agent4LR-M3R1-M2R1-M2R1,,,0,0,0,0,0,,46847,16512,1038,0.018845
Agent4LR-M3R1-M2R1-M3R1,,,0,0,0,0,0,,46847,16512,1038,0.025055
Agent4LR-M3R1-M2R2-M3R1,,,0,0,0,0,0,,36146,12800,1092,0.023023
Agent4LR-M3R1-M2R3-M3R1,,,0,0,0,0,0,,47631,12800,2818,0.029646
Agent4LR-M3R1-M3R1-M1R1,,,0,0,0,0,0,,35100,7296,1009,0.038657
Agent4LR-M3R1-M3R1-M2R1,,,0,0,0,0,0,,35100,7296,1009,0.039840
Agent4LR-M3R1-M3R1-M2R2,,,0,0,0,0,0,,35100,8960,1422,0.040292
Agent4LR-M3R1-M3R1-M2R3,,,0,0,0,0,0,,35100,8960,1320,0.040088
Agent4LR-M3R1-M3R1-M3R1,,,0,0,0,0,0,,35100,10496,1009,0.042157
