rank;signature;path;startLine;endLine;score
1;black$format_str(src_contents,line_length,mode);black.py;570;599;1.0
2;black$lib2to3_parse(src_txt);black.py;623;647;0.9997792007065578
3;black$whitespace(leaf,complex_subscript);black.py;1618;1845;0.9993376021196733
4;black$preceding_leaf(node);black.py;1848;1863;0.9752704791344667
5;black$child_towards(ancestor,descendant);black.py;1866;1871;0.973724884080371
11;black$left_hand_split(line,py36);black.py;2124;2163;0.9500993596820491
20;black$normalize_string_quotes(leaf);black.py;2426;2484;0.9163170677853831
59;black$decode_bytes(src);black.py;602;613;0.8021638330757341
61;black$BracketTracker.any_open_brackets(self);black.py;882;884;0.7933318613380437
63;black$BracketTracker.delimiter_count_with_priority(self,priority);black.py;894;903;0.7928902627511591
68;black$BracketTracker.get_open_lsqb(self);black.py;949;951;0.7895782733495252
69;black$DebugVisitor.visit_default(self,node);black.py;689;707;0.789357474056083
72;black$EmptyLineTracker._maybe_empty_lines(self,current_line);black.py;1313;1386;0.7847206888937955
151;black$cancel(tasks);black.py;3100;3104;0.5570766173548245
