Method,FR,AR,Top1,Top2,Top3,Top4,Top5,WE,InputTokens,CachedTokens,OutputTokens,CostUSD
Agent4LR-M1R1-M1R1-M1R1,1.0,2.0,1,1,1,1,1,0.0,30223,2688,1385,0.001932
Agent4LR-M1R1-M1R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,30223,2688,1385,0.002909
Agent4LR-M1R1-M1R1-M2R2,1.0,2.0,1,1,1,1,1,0.0,30223,2688,1684,0.003507
Agent4LR-M1R1-M1R1-M2R3,1.0,2.0,1,1,1,1,1,0.0,30223,2688,1889,0.003917
Agent4LR-M1R1-M1R1-M3R1,1.0,2.0,1,1,1,1,1,0.0,30223,4608,1385,0.005633
Agent4LR-M1R1-M2R1-M1R1,1.0,2.0,1,1,1,1,1,0.0,31516,4352,1379,0.006684
Agent4LR-M1R1-M2R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,31516,4352,1379,0.007678
Agent4LR-M1R1-M2R2-M1R1,1.0,2.0,1,1,1,1,1,0.0,30591,8704,1838,0.006742
Agent4LR-M1R1-M2R3-M1R1,1.0,2.0,1,1,1,1,1,0.0,25154,9600,2443,0.006534
Agent4LR-M1R1-M3R1-M1R1,1.0,2.0,1,1,1,1,1,0.0,20791,4736,1377,0.017630
Agent4LR-M1R1-M3R1-M3R1,1.0,2.0,1,1,1,1,1,0.0,20791,4736,1377,0.022552
Agent4LR-M2R1-M1R1-M1R1,2.0,3.0,0,1,1,1,1,0.1111111111111111,5040,0,346,0.000994
Agent4LR-M2R1-M1R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,5040,0,360,0.001359
Agent4LR-M2R1-M2R1-M1R1,2.0,3.0,0,1,1,1,1,0.1111111111111111,33575,0,575,0.008408
Agent4LR-M2R1-M2R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,33575,0,575,0.009544
Agent4LR-M2R1-M2R1-M2R2,1.0,2.0,1,1,1,1,1,0.0,33575,0,770,0.009934
Agent4LR-M2R1-M2R1-M2R3,1.0,2.0,1,1,1,1,1,0.0,33575,0,1856,0.012106
Agent4LR-M2R1-M2R1-M3R1,1.0,2.3333333333333335,1,1,1,1,1,0.1111111111111111,33575,0,575,0.015224
Agent4LR-M2R1-M2R2-M2R1,1.0,2.0,1,1,1,1,1,0.0,17629,1664,869,0.005771
Agent4LR-M2R1-M2R3-M2R1,1.0,2.0,1,1,1,1,1,0.0,19288,1664,5187,0.014822
Agent4LR-M2R1-M3R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,35763,9984,625,0.031734
Agent4LR-M2R1-M3R1-M3R1,1.0,2.3333333333333335,1,1,1,1,1,0.1111111111111111,35763,8320,625,0.038575
Agent4LR-M2R2-M1R1-M1R1,2.0,3.0,0,1,1,1,1,0.1111111111111111,44296,0,1688,0.005159
Agent4LR-M2R2-M2R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,24840,4864,1552,0.008220
Agent4LR-M2R2-M2R2-M2R2,1.0,2.0,1,1,1,1,1,0.0,17321,3840,2038,0.007542
Agent4LR-M2R2-M3R1-M3R1,1.0,2.0,1,1,1,1,1,0.0,27611,9472,1558,0.028091
Agent4LR-M2R3-M1R1-M1R1,2.0,3.0,0,1,1,1,1,0.1111111111111111,10141,0,771,0.001928
Agent4LR-M2R3-M2R1-M2R1,1.0,2.0,1,1,1,1,1,0.0,30757,3072,915,0.008828
Agent4LR-M2R3-M2R3-M2R3,1.0,2.0,1,1,1,1,1,0.0,28803,3712,5282,0.016930
Agent4LR-M2R3-M3R1-M3R1,1.0,2.3333333333333335,1,1,1,1,1,0.1111111111111111,15147,4608,835,0.016537
Agent4LR-M3R1-M1R1-M1R1,2.0,3.0,0,1,1,1,1,0.1111111111111111,21438,0,911,0.008842
Agent4LR-M3R1-M1R1-M3R1,1.0,2.3333333333333335,1,1,1,1,1,0.1111111111111111,21438,0,911,0.014010
Agent4LR-M3R1-M2R1-M2R1,1.0,4.0,1,1,1,1,1,0.6666666666666666,27984,7936,927,0.013235
Agent4LR-M3R1-M2R1-M3R1,1.0,4.0,1,1,1,1,1,0.6666666666666666,27984,9728,927,0.016487
Agent4LR-M3R1-M2R2-M3R1,1.0,4.0,1,1,1,1,1,0.6666666666666666,27250,3200,1059,0.019561
Agent4LR-M3R1-M2R3-M3R1,1.0,2.3333333333333335,1,1,1,1,1,0.1111111111111111,30787,9472,3544,0.021580
Agent4LR-M3R1-M3R1-M1R1,2.0,3.0,0,1,1,1,1,0.1111111111111111,24804,6016,897,0.027119
Agent4LR-M3R1-M3R1-M2R1,1.0,4.0,1,1,1,1,1,0.6666666666666666,24804,6016,897,0.028134
Agent4LR-M3R1-M3R1-M2R2,1.0,4.0,1,1,1,1,1,0.6666666666666666,24804,6016,1124,0.028588
Agent4LR-M3R1-M3R1-M2R3,1.0,4.0,1,1,1,1,1,0.6666666666666666,24804,6016,1332,0.029004
Agent4LR-M3R1-M3R1-M3R1,1.0,4.0,1,1,1,1,1,0.6666666666666666,24804,7552,897,0.031479
